track_id,frame,time(s),x(px),y(px),class,conf
341,99,9.9,243,311,non_motor,0.69
341,100,10.0,243,311,non_motor,0.72
341,101,10.1,243,311,non_motor,0.72
341,102,10.2,243,311,non_motor,0.72
341,103,10.3,243,311,non_motor,0.72
341,104,10.4,243,311,non_motor,0.71
341,105,10.5,243,311,non_motor,0.69
341,106,10.6,243,311,non_motor,0.69
341,107,10.7,243,311,non_motor,0.72
341,108,10.8,243,311,non_motor,0.72
341,109,10.9,243,311,non_motor,0.73
341,110,11.0,243,311,non_motor,0.7
341,111,11.1,243,311,non_motor,0.72
341,112,11.2,243,312,non_motor,0.71
341,113,11.3,243,312,non_motor,0.71
341,114,11.4,243,312,non_motor,0.7
341,115,11.5,243,312,non_motor,0.71
341,116,11.6,244,312,non_motor,0.7
341,117,11.7,244,312,non_motor,0.75
341,118,11.8,244,311,non_motor,0.76
341,119,11.9,244,312,non_motor,0.74
341,120,12.0,244,312,non_motor,0.72
341,121,12.1,244,312,non_motor,0.68
341,122,12.2,244,312,non_motor,0.66
341,123,12.3,244,312,non_motor,0.75
341,124,12.4,244,312,non_motor,0.73
341,125,12.5,244,312,non_motor,0.72
341,126,12.6,244,312,non_motor,0.7
341,127,12.7,244,312,non_motor,0.76
341,128,12.8,244,312,non_motor,0.77
341,129,12.9,245,312,non_motor,0.82
341,130,13.0,245,311,non_motor,0.84
341,131,13.1,245,311,non_motor,0.85
341,132,13.2,245,311,non_motor,0.84
341,133,13.3,244,311,non_motor,0.81
341,134,13.4,244,311,non_motor,0.82
341,135,13.5,244,311,non_motor,0.79
342,1,0.1,203,177,non_motor,0.6
342,2,0.2,203,178,non_motor,0.62
342,3,0.3,203,178,non_motor,0.57
342,4,0.4,203,177,non_motor,0.55
342,5,0.5,203,178,non_motor,0.52
342,6,0.6,203,178,non_motor,0.58
342,7,0.7,203,178,non_motor,0.5
342,8,0.8,203,178,non_motor,0.5
342,9,0.9,202,178,non_motor,0.48
342,10,1.0,203,178,non_motor,0.42
342,11,1.1,203,178,non_motor,0.44
342,12,1.2,203,177,non_motor,0.38
342,13,1.3,203,177,non_motor,0.41
342,14,1.4,203,177,non_motor,0.42
342,15,1.5,203,177,non_motor,0.48
342,16,1.6,202,177,non_motor,0.61
342,17,1.7,201,177,non_motor,0.53
342,18,1.8,200,177,non_motor,0.58
342,19,1.9,200,176,non_motor,0.5
342,20,2.0,200,176,non_motor,0.49
342,21,2.1,200,176,non_motor,0.52
342,22,2.2,200,176,non_motor,0.41
342,23,2.3,199,176,non_motor,0.38
342,24,2.4,199,177,non_motor,0.35
342,25,2.5,200,177,non_motor,0.4
342,26,2.6,200,177,non_motor,0.44
342,27,2.7,201,177,non_motor,0.39
342,28,2.8,202,176,non_motor,0.36
342,29,2.9,204,177,non_motor,0.37
342,30,3.0,205,178,non_motor,0.48
343,76,7.6,616,309,motor,0.95
343,77,7.7,620,308,motor,0.88
343,78,7.8,624,309,motor,0.91
343,79,7.9,628,309,motor,0.89
343,80,8.0,631,308,motor,0.85
343,81,8.1,635,308,motor,0.96
343,82,8.2,638,308,motor,0.96
343,83,8.3,642,308,motor,0.92
343,84,8.4,646,309,motor,0.96
343,85,8.5,651,309,motor,0.97
343,86,8.6,654,309,motor,0.96
343,87,8.7,658,309,motor,0.95
343,88,8.8,661,309,motor,0.97
343,89,8.9,664,310,motor,0.96
343,90,9.0,668,309,motor,0.89
343,91,9.1,671,310,motor,0.94
343,92,9.2,674,310,motor,0.95
343,93,9.3,677,310,motor,0.94
343,94,9.4,681,310,motor,0.92
343,95,9.5,683,311,motor,0.93
343,96,9.6,686,312,motor,0.95
343,97,9.7,688,312,motor,0.93
343,98,9.8,691,311,motor,0.94
343,99,9.9,694,312,motor,0.91
343,100,10.0,697,312,motor,0.96
343,101,10.1,699,313,motor,0.97
343,102,10.2,702,312,motor,0.98
343,103,10.3,704,312,motor,0.98
343,104,10.4,706,311,motor,0.97
343,105,10.5,708,311,motor,0.98
343,106,10.6,709,311,motor,0.97
343,107,10.7,711,312,motor,0.98
343,108,10.8,712,311,motor,0.98
343,109,10.9,713,312,motor,0.98
343,110,11.0,715,312,motor,0.97
343,111,11.1,717,312,motor,0.91
343,112,11.2,718,312,motor,0.9
343,113,11.3,719,312,motor,0.91
343,114,11.4,720,313,motor,0.92
343,115,11.5,722,313,motor,0.91
343,116,11.6,723,313,motor,0.94
343,117,11.7,723,313,motor,0.94
343,118,11.8,724,313,motor,0.95
343,119,11.9,725,314,motor,0.92
343,120,12.0,725,314,motor,0.89
343,121,12.1,726,314,motor,0.92
343,122,12.2,727,314,motor,0.91
343,123,12.3,729,314,motor,0.92
343,124,12.4,729,314,motor,0.94
343,125,12.5,730,314,motor,0.94
343,126,12.6,732,313,motor,0.94
343,127,12.7,733,313,motor,0.93
343,128,12.8,735,313,motor,0.94
343,129,12.9,736,313,motor,0.94
343,130,13.0,737,313,motor,0.93
343,131,13.1,738,313,motor,0.93
343,132,13.2,740,313,motor,0.92
343,133,13.3,741,313,motor,0.92
343,134,13.4,742,313,motor,0.94
343,135,13.5,744,313,motor,0.94
344,1,0.1,170,268,non_motor,0.78
344,2,0.2,171,269,non_motor,0.82
344,3,0.3,171,274,non_motor,0.45
344,4,0.4,172,279,non_motor,0.31
344,5,0.5,173,279,non_motor,0.41
344,7,0.7,174,280,non_motor,0.37
344,8,0.8,175,283,non_motor,0.29
344,9,0.9,177,284,non_motor,0.4
344,10,1.0,180,288,non_motor,0.48
344,11,1.1,181,290,non_motor,0.39
344,12,1.2,182,293,non_motor,0.28
344,13,1.3,184,297,non_motor,0.52
344,14,1.4,186,299,non_motor,0.79
344,15,1.5,187,304,non_motor,0.7
344,16,1.6,187,309,non_motor,0.68
344,17,1.7,187,313,non_motor,0.69
344,18,1.8,187,316,non_motor,0.64
344,19,1.9,188,320,non_motor,0.89
344,20,2.0,189,324,non_motor,0.88
344,21,2.1,189,330,non_motor,0.72
344,22,2.2,189,334,non_motor,0.82
344,23,2.3,190,338,non_motor,0.72
344,24,2.4,191,342,non_motor,0.9
344,25,2.5,192,346,non_motor,0.84
344,26,2.6,192,351,non_motor,0.72
344,27,2.7,193,354,non_motor,0.73
344,28,2.8,195,358,non_motor,0.4
344,29,2.9,197,362,non_motor,0.29
344,30,3.0,200,366,non_motor,0.6
344,31,3.1,201,372,non_motor,0.66
344,32,3.2,197,378,non_motor,0.83
344,33,3.3,196,379,non_motor,0.75
344,34,3.4,204,383,non_motor,0.53
344,35,3.5,209,386,non_motor,0.76
344,36,3.6,212,392,non_motor,0.59
344,37,3.7,215,396,non_motor,0.63
344,38,3.8,216,400,non_motor,0.28
344,40,4.0,221,405,non_motor,0.5
344,44,4.4,227,426,non_motor,0.45
344,45,4.5,227,432,non_motor,0.57
344,46,4.6,227,437,non_motor,0.55
344,47,4.7,228,441,non_motor,0.3
345,36,3.6,453,167,motor,0.76
345,37,3.7,456,169,motor,0.85
345,38,3.8,459,171,motor,0.9
345,39,3.9,464,172,motor,0.91
345,40,4.0,468,175,motor,0.96
345,41,4.1,472,177,motor,0.99
345,42,4.2,476,180,motor,0.97
345,43,4.3,481,180,motor,0.97
345,44,4.4,485,180,motor,0.99
345,45,4.5,488,180,motor,0.98
345,46,4.6,493,180,motor,0.97
345,47,4.7,496,180,motor,0.99
345,48,4.8,500,180,motor,0.96
345,49,4.9,504,180,motor,0.96
345,50,5.0,509,180,motor,0.99
345,51,5.1,512,180,motor,0.98
345,52,5.2,516,179,motor,0.97
345,53,5.3,519,179,motor,0.99
345,54,5.4,523,175,motor,0.97
345,55,5.5,527,173,motor,0.97
345,56,5.6,530,173,motor,0.98
345,57,5.7,534,173,motor,0.96
345,58,5.8,537,173,motor,0.95
345,59,5.9,541,173,motor,0.98
345,60,6.0,544,173,motor,0.98
345,61,6.1,548,171,motor,0.91
345,62,6.2,552,171,motor,0.91
345,63,6.3,557,169,motor,0.97
345,64,6.4,559,167,motor,0.97
345,65,6.5,563,166,motor,0.98
345,66,6.6,565,164,motor,0.98
345,67,6.7,569,162,motor,0.95
345,68,6.8,573,160,motor,0.98
345,69,6.9,575,157,motor,0.97
345,70,7.0,578,154,motor,0.97
345,71,7.1,580,152,motor,0.92
345,72,7.2,583,149,motor,0.83
345,73,7.3,585,147,motor,0.93
345,74,7.4,588,143,motor,0.97
345,75,7.5,589,140,motor,0.97
345,76,7.6,591,138,motor,0.96
345,77,7.7,594,134,motor,0.98
345,78,7.8,595,130,motor,0.98
345,79,7.9,597,126,motor,0.97
345,80,8.0,599,122,motor,0.99
345,81,8.1,601,118,motor,0.98
345,82,8.2,602,114,motor,1.0
345,83,8.3,604,108,motor,0.99
345,84,8.4,606,103,motor,1.0
345,85,8.5,608,97,motor,0.96
345,86,8.6,611,90,motor,0.98
345,87,8.7,613,83,motor,1.0
345,88,8.8,614,78,motor,0.99
345,89,8.9,616,71,motor,0.99
345,90,9.0,617,64,motor,0.99
345,91,9.1,618,57,motor,0.99
345,92,9.2,619,50,motor,0.98
345,93,9.3,618,41,motor,0.96
345,94,9.4,620,33,motor,0.9
345,95,9.5,621,26,motor,0.39
346,1,0.1,75,306,non_motor,0.36
346,2,0.2,76,306,non_motor,0.34
346,3,0.3,78,306,non_motor,0.3
346,4,0.4,79,306,non_motor,0.29
346,5,0.5,79,306,non_motor,0.36
346,6,0.6,80,306,non_motor,0.29
346,10,1.0,83,302,non_motor,0.31
353,2,0.2,214,74,non_motor,0.48
354,3,0.3,126,231,non_motor,0.47
354,4,0.4,126,233,non_motor,0.51
354,5,0.5,126,232,non_motor,0.27
356,3,0.3,777,422,non_motor,0.32
356,4,0.4,776,422,non_motor,0.29
359,4,0.4,285,414,non_motor,0.43
359,5,0.5,284,415,non_motor,0.31
365,6,0.6,213,94,non_motor,0.56
365,7,0.7,214,103,non_motor,0.43
365,8,0.8,214,108,non_motor,0.41
365,9,0.9,213,113,non_motor,0.41
365,10,1.0,213,116,non_motor,0.3
365,12,1.2,213,124,non_motor,0.33
365,13,1.3,213,126,non_motor,0.38
365,15,1.5,212,129,non_motor,0.44
365,16,1.6,211,133,non_motor,0.32
365,17,1.7,210,135,non_motor,0.35
365,18,1.8,210,140,non_motor,0.39
365,19,1.9,210,143,non_motor,0.59
365,20,2.0,209,144,non_motor,0.47
365,21,2.1,209,147,non_motor,0.44
365,22,2.2,209,150,non_motor,0.36
365,23,2.3,209,149,non_motor,0.4
365,24,2.4,209,152,non_motor,0.38
365,25,2.5,209,154,non_motor,0.3
368,7,0.7,286,29,motor,0.79
368,8,0.8,286,38,motor,0.88
368,9,0.9,287,48,motor,0.98
368,10,1.0,287,58,motor,0.98
368,11,1.1,288,69,motor,0.99
369,7,0.7,458,304,non_motor,0.34
369,8,0.8,458,304,non_motor,0.38
369,9,0.9,458,304,non_motor,0.38
369,10,1.0,458,304,non_motor,0.35
369,11,1.1,458,304,non_motor,0.37
369,12,1.2,458,304,non_motor,0.34
369,13,1.3,458,304,non_motor,0.29
369,14,1.4,459,304,non_motor,0.28
369,29,2.9,460,304,non_motor,0.27
369,30,3.0,460,304,non_motor,0.29
369,31,3.1,460,303,non_motor,0.36
373,76,7.6,84,338,motor,0.99
373,77,7.7,87,338,motor,1.0
373,78,7.8,89,337,motor,1.0
373,79,7.9,91,337,motor,0.99
373,80,8.0,93,336,motor,0.98
373,81,8.1,96,336,motor,0.99
373,82,8.2,97,335,motor,0.99
373,83,8.3,98,336,motor,0.99
373,84,8.4,98,335,motor,0.99
373,85,8.5,98,335,motor,0.99
373,86,8.6,97,335,motor,0.99
373,87,8.7,97,335,motor,0.99
373,88,8.8,98,335,motor,0.99
373,89,8.9,97,335,motor,0.99
373,90,9.0,98,335,motor,0.99
373,91,9.1,98,334,motor,0.99
373,92,9.2,98,334,motor,0.99
373,93,9.3,97,334,motor,0.99
373,94,9.4,97,335,motor,0.99
373,95,9.5,97,335,motor,0.99
373,96,9.6,98,335,motor,0.99
373,97,9.7,100,335,motor,0.99
373,98,9.8,99,334,motor,0.99
373,99,9.9,99,334,motor,0.99
373,100,10.0,99,335,motor,1.0
373,101,10.1,99,335,motor,1.0
373,102,10.2,99,335,motor,1.0
373,103,10.3,99,335,motor,1.0
373,104,10.4,98,335,motor,1.0
373,105,10.5,98,335,motor,1.0
373,106,10.6,98,335,motor,1.0
373,107,10.7,98,335,motor,1.0
373,108,10.8,98,335,motor,1.0
373,109,10.9,98,335,motor,1.0
373,110,11.0,98,335,motor,1.0
373,111,11.1,98,335,motor,1.0
373,112,11.2,98,335,motor,1.0
373,113,11.3,98,335,motor,1.0
373,114,11.4,98,335,motor,1.0
373,115,11.5,98,335,motor,1.0
373,116,11.6,98,335,motor,1.0
373,117,11.7,99,335,motor,1.0
373,118,11.8,99,336,motor,1.0
373,119,11.9,99,336,motor,1.0
373,120,12.0,99,336,motor,1.0
373,121,12.1,99,336,motor,1.0
373,122,12.2,99,336,motor,1.0
373,123,12.3,99,336,motor,1.0
373,124,12.4,99,335,motor,1.0
373,125,12.5,99,335,motor,1.0
373,126,12.6,99,335,motor,1.0
373,127,12.7,99,335,motor,1.0
373,128,12.8,99,335,motor,1.0
373,129,12.9,100,335,motor,1.0
373,130,13.0,99,335,motor,1.0
373,131,13.1,99,335,motor,1.0
373,132,13.2,99,334,motor,1.0
373,133,13.3,99,334,motor,1.0
373,134,13.4,99,334,motor,1.0
373,135,13.5,99,334,motor,1.0
374,11,1.1,138,238,non_motor,0.49
374,12,1.2,143,235,non_motor,0.48
374,13,1.3,146,234,non_motor,0.45
374,14,1.4,146,231,non_motor,0.36
374,15,1.5,145,228,non_motor,0.32
374,16,1.6,145,227,non_motor,0.31
374,17,1.7,144,226,non_motor,0.55
374,18,1.8,144,225,non_motor,0.66
374,19,1.9,144,223,non_motor,0.64
374,20,2.0,144,222,non_motor,0.47
374,21,2.1,144,219,non_motor,0.38
374,22,2.2,144,218,non_motor,0.29
374,23,2.3,145,216,non_motor,0.5
374,24,2.4,145,216,non_motor,0.51
374,25,2.5,145,214,non_motor,0.32
375,76,7.6,242,257,non_motor,0.94
375,77,7.7,244,258,non_motor,0.96
375,78,7.8,245,257,non_motor,0.94
375,79,7.9,246,257,non_motor,0.94
375,80,8.0,248,256,non_motor,0.95
375,81,8.1,249,256,non_motor,0.9
375,82,8.2,249,256,non_motor,0.86
375,83,8.3,249,256,non_motor,0.91
375,84,8.4,249,256,non_motor,0.89
375,85,8.5,249,256,non_motor,0.89
375,86,8.6,249,256,non_motor,0.83
375,87,8.7,250,256,non_motor,0.81
375,88,8.8,250,256,non_motor,0.82
375,89,8.9,250,255,non_motor,0.71
375,90,9.0,250,255,non_motor,0.78
375,91,9.1,250,255,non_motor,0.76
375,92,9.2,250,255,non_motor,0.79
375,93,9.3,250,255,non_motor,0.76
375,94,9.4,250,255,non_motor,0.8
375,95,9.5,250,255,non_motor,0.8
375,96,9.6,251,256,non_motor,0.72
375,97,9.7,252,256,non_motor,0.78
375,98,9.8,253,256,non_motor,0.81
375,99,9.9,252,256,non_motor,0.76
375,100,10.0,251,256,non_motor,0.87
375,101,10.1,251,255,non_motor,0.88
375,102,10.2,251,255,non_motor,0.88
375,103,10.3,251,255,non_motor,0.89
375,104,10.4,251,255,non_motor,0.89
375,105,10.5,251,255,non_motor,0.86
375,106,10.6,251,256,non_motor,0.88
375,107,10.7,251,256,non_motor,0.88
375,108,10.8,251,256,non_motor,0.86
375,109,10.9,252,256,non_motor,0.87
375,110,11.0,252,256,non_motor,0.88
375,111,11.1,252,256,non_motor,0.91
375,112,11.2,252,256,non_motor,0.93
375,113,11.3,252,256,non_motor,0.91
375,114,11.4,252,256,non_motor,0.93
375,115,11.5,252,257,non_motor,0.94
375,116,11.6,252,257,non_motor,0.94
375,117,11.7,252,257,non_motor,0.94
375,118,11.8,252,257,non_motor,0.95
375,119,11.9,252,257,non_motor,0.95
375,120,12.0,252,257,non_motor,0.93
375,121,12.1,252,257,non_motor,0.94
375,122,12.2,252,257,non_motor,0.95
375,123,12.3,253,257,non_motor,0.93
375,124,12.4,253,256,non_motor,0.92
375,125,12.5,253,256,non_motor,0.93
375,126,12.6,253,256,non_motor,0.91
375,127,12.7,253,256,non_motor,0.91
375,128,12.8,253,256,non_motor,0.9
375,129,12.9,253,256,non_motor,0.88
375,130,13.0,253,256,non_motor,0.87
375,131,13.1,252,255,non_motor,0.87
375,132,13.2,251,255,non_motor,0.87
375,133,13.3,251,255,non_motor,0.89
375,134,13.4,251,255,non_motor,0.88
375,135,13.5,251,256,non_motor,0.92
308,12,1.2,289,82,motor,0.98
308,13,1.3,289,90,motor,0.99
308,14,1.4,290,100,motor,0.99
308,15,1.5,291,110,motor,0.98
308,16,1.6,291,121,motor,0.98
308,17,1.7,290,132,motor,0.99
308,18,1.8,290,144,motor,0.99
308,19,1.9,291,155,motor,0.96
308,20,2.0,291,167,motor,0.88
308,21,2.1,291,178,motor,0.96
308,22,2.2,291,190,motor,0.95
308,23,2.3,292,201,motor,0.96
308,24,2.4,292,213,motor,0.94
308,25,2.5,292,225,motor,0.98
308,26,2.6,293,237,motor,0.97
308,27,2.7,293,249,motor,0.94
308,28,2.8,294,261,motor,0.89
308,29,2.9,296,272,motor,0.95
308,30,3.0,297,284,motor,0.96
308,31,3.1,299,297,motor,0.8
308,32,3.2,301,307,motor,0.96
308,33,3.3,302,319,motor,0.91
308,34,3.4,303,330,motor,0.93
308,35,3.5,304,342,motor,0.79
308,36,3.6,305,351,motor,0.92
308,37,3.7,306,362,motor,0.89
308,38,3.8,307,372,motor,0.88
308,39,3.9,308,382,motor,0.86
308,40,4.0,310,391,motor,0.95
308,41,4.1,310,400,motor,0.92
308,42,4.2,312,411,motor,0.97
308,43,4.3,313,420,motor,0.96
308,44,4.4,314,430,motor,0.98
308,45,4.5,315,439,motor,0.99
308,46,4.6,315,449,motor,0.97
308,47,4.7,316,459,motor,0.96
308,48,4.8,317,468,motor,0.93
308,49,4.9,318,478,motor,0.98
308,50,5.0,318,486,motor,0.97
308,51,5.1,319,486,motor,0.97
308,52,5.2,321,486,motor,0.75
308,53,5.3,321,486,motor,0.59
308,54,5.4,322,486,motor,0.59
381,76,7.6,703,382,non_motor,0.68
381,77,7.7,701,381,non_motor,0.62
381,78,7.8,700,382,non_motor,0.76
381,79,7.9,700,382,non_motor,0.71
381,80,8.0,699,382,non_motor,0.66
381,81,8.1,698,382,non_motor,0.52
381,82,8.2,697,383,non_motor,0.5
381,83,8.3,697,382,non_motor,0.64
381,84,8.4,697,382,non_motor,0.64
381,85,8.5,697,382,non_motor,0.62
381,86,8.6,697,382,non_motor,0.62
381,87,8.7,698,383,non_motor,0.55
381,88,8.8,699,379,non_motor,0.57
381,89,8.9,699,378,non_motor,0.54
381,90,9.0,699,378,non_motor,0.52
381,91,9.1,699,378,non_motor,0.44
381,92,9.2,699,377,non_motor,0.37
381,93,9.3,699,377,non_motor,0.38
381,94,9.4,699,378,non_motor,0.51
381,95,9.5,700,378,non_motor,0.49
381,96,9.6,700,378,non_motor,0.32
381,97,9.7,699,378,non_motor,0.36
381,98,9.8,699,378,non_motor,0.38
381,99,9.9,699,378,non_motor,0.3
381,100,10.0,700,382,non_motor,0.49
381,101,10.1,701,384,non_motor,0.46
381,102,10.2,702,385,non_motor,0.36
381,103,10.3,702,386,non_motor,0.33
381,104,10.4,702,387,non_motor,0.35
381,105,10.5,702,387,non_motor,0.34
381,106,10.6,702,386,non_motor,0.34
381,107,10.7,702,385,non_motor,0.38
381,108,10.8,702,385,non_motor,0.35
381,109,10.9,701,385,non_motor,0.31
381,110,11.0,701,385,non_motor,0.28
381,111,11.1,702,386,non_motor,0.3
381,112,11.2,701,386,non_motor,0.36
381,113,11.3,702,387,non_motor,0.37
381,114,11.4,702,387,non_motor,0.37
381,115,11.5,702,387,non_motor,0.4
381,116,11.6,702,386,non_motor,0.41
381,117,11.7,701,386,non_motor,0.42
381,118,11.8,700,386,non_motor,0.42
381,119,11.9,700,386,non_motor,0.41
381,120,12.0,700,385,non_motor,0.48
381,121,12.1,700,385,non_motor,0.51
381,122,12.2,700,385,non_motor,0.57
381,123,12.3,700,385,non_motor,0.56
381,124,12.4,700,385,non_motor,0.55
381,125,12.5,700,385,non_motor,0.57
381,126,12.6,700,385,non_motor,0.54
381,127,12.7,701,385,non_motor,0.58
381,128,12.8,701,386,non_motor,0.62
381,129,12.9,701,387,non_motor,0.58
381,130,13.0,700,385,non_motor,0.61
381,131,13.1,699,382,non_motor,0.61
381,132,13.2,699,381,non_motor,0.59
381,133,13.3,699,380,non_motor,0.58
381,134,13.4,699,380,non_motor,0.67
381,135,13.5,699,380,non_motor,0.66
384,16,1.6,214,49,non_motor,0.59
384,17,1.7,214,53,non_motor,0.43
384,18,1.8,213,58,non_motor,0.59
384,19,1.9,213,66,non_motor,0.56
384,20,2.0,213,70,non_motor,0.66
384,21,2.1,213,76,non_motor,0.74
384,22,2.2,213,82,non_motor,0.72
384,23,2.3,212,86,non_motor,0.73
384,24,2.4,212,90,non_motor,0.49
384,25,2.5,212,95,non_motor,0.36
384,27,2.7,213,105,non_motor,0.27
391,76,7.6,671,387,non_motor,0.8
391,77,7.7,669,383,non_motor,0.79
391,78,7.8,668,381,non_motor,0.8
391,79,7.9,668,381,non_motor,0.82
391,80,8.0,666,381,non_motor,0.81
391,81,8.1,665,382,non_motor,0.86
391,82,8.2,664,382,non_motor,0.85
391,83,8.3,665,381,non_motor,0.84
391,84,8.4,665,381,non_motor,0.83
391,85,8.5,665,381,non_motor,0.79
391,86,8.6,666,381,non_motor,0.79
391,87,8.7,667,381,non_motor,0.79
391,88,8.8,667,381,non_motor,0.8
391,89,8.9,667,381,non_motor,0.79
391,90,9.0,668,380,non_motor,0.77
391,91,9.1,668,380,non_motor,0.78
391,92,9.2,667,380,non_motor,0.78
391,93,9.3,667,380,non_motor,0.8
391,94,9.4,668,381,non_motor,0.76
391,95,9.5,668,381,non_motor,0.78
391,96,9.6,668,381,non_motor,0.77
391,97,9.7,667,381,non_motor,0.79
391,98,9.8,667,381,non_motor,0.78
391,99,9.9,667,381,non_motor,0.77
391,100,10.0,668,380,non_motor,0.87
391,101,10.1,668,380,non_motor,0.85
391,102,10.2,668,381,non_motor,0.83
391,103,10.3,668,381,non_motor,0.82
391,104,10.4,668,381,non_motor,0.8
391,105,10.5,668,381,non_motor,0.83
391,106,10.6,667,381,non_motor,0.82
391,107,10.7,667,380,non_motor,0.85
391,108,10.8,667,380,non_motor,0.83
391,109,10.9,667,380,non_motor,0.82
391,110,11.0,667,381,non_motor,0.82
391,111,11.1,667,381,non_motor,0.83
391,112,11.2,667,381,non_motor,0.83
391,113,11.3,667,381,non_motor,0.83
391,114,11.4,667,381,non_motor,0.81
391,115,11.5,667,381,non_motor,0.8
391,116,11.6,667,381,non_motor,0.81
391,117,11.7,667,381,non_motor,0.8
391,118,11.8,667,381,non_motor,0.8
391,119,11.9,667,381,non_motor,0.81
391,120,12.0,667,381,non_motor,0.81
391,121,12.1,667,381,non_motor,0.82
391,122,12.2,667,381,non_motor,0.81
391,123,12.3,667,381,non_motor,0.81
391,124,12.4,668,381,non_motor,0.81
391,125,12.5,668,381,non_motor,0.82
391,126,12.6,668,381,non_motor,0.83
391,127,12.7,668,381,non_motor,0.81
391,128,12.8,668,381,non_motor,0.81
391,129,12.9,668,381,non_motor,0.79
391,130,13.0,668,381,non_motor,0.78
391,131,13.1,668,381,non_motor,0.77
391,132,13.2,668,381,non_motor,0.77
391,133,13.3,668,381,non_motor,0.78
391,134,13.4,668,380,non_motor,0.78
391,135,13.5,668,380,non_motor,0.79
393,28,2.8,725,437,non_motor,0.4
393,29,2.9,727,433,non_motor,0.68
397,30,3.0,285,413,non_motor,0.55
397,31,3.1,289,412,non_motor,0.41
397,33,3.3,291,408,non_motor,0.38
397,38,3.8,298,403,non_motor,0.58
397,48,4.8,310,393,non_motor,0.46
397,49,4.9,311,393,non_motor,0.33
397,50,5.0,311,393,non_motor,0.36
397,51,5.1,312,393,non_motor,0.44
402,76,7.6,441,183,motor,0.9
402,77,7.7,443,185,motor,0.91
402,78,7.8,445,187,motor,0.93
402,79,7.9,447,189,motor,0.94
402,80,8.0,449,190,motor,0.92
402,81,8.1,450,192,motor,0.91
402,82,8.2,451,193,motor,0.91
402,83,8.3,452,194,motor,0.95
402,84,8.4,454,195,motor,0.95
402,85,8.5,456,196,motor,0.96
402,86,8.6,457,197,motor,0.97
402,87,8.7,459,198,motor,0.98
402,88,8.8,461,199,motor,0.96
402,89,8.9,463,200,motor,0.97
402,90,9.0,464,201,motor,0.96
402,91,9.1,467,202,motor,0.98
402,92,9.2,469,203,motor,0.99
402,93,9.3,470,205,motor,0.99
402,94,9.4,471,206,motor,0.99
402,95,9.5,473,207,motor,0.99
402,96,9.6,475,208,motor,0.99
402,97,9.7,477,209,motor,0.99
402,98,9.8,478,210,motor,0.98
402,99,9.9,479,210,motor,0.98
402,100,10.0,481,212,motor,0.99
402,101,10.1,483,213,motor,0.99
402,102,10.2,484,214,motor,0.99
402,103,10.3,486,214,motor,1.0
402,104,10.4,488,215,motor,1.0
402,105,10.5,489,215,motor,1.0
402,106,10.6,490,216,motor,1.0
402,107,10.7,492,216,motor,1.0
402,108,10.8,492,216,motor,0.99
402,109,10.9,493,218,motor,0.99
402,110,11.0,495,219,motor,0.99
402,111,11.1,497,219,motor,0.98
402,112,11.2,499,220,motor,0.97
402,113,11.3,500,219,motor,0.95
402,114,11.4,501,219,motor,0.95
402,115,11.5,504,219,motor,0.97
402,116,11.6,506,219,motor,0.99
402,117,11.7,508,220,motor,0.99
402,118,11.8,510,219,motor,0.99
402,119,11.9,511,219,motor,0.99
402,120,12.0,513,218,motor,0.99
402,121,12.1,515,218,motor,0.99
402,122,12.2,516,218,motor,0.97
402,123,12.3,518,218,motor,0.98
402,124,12.4,520,218,motor,0.98
402,125,12.5,522,218,motor,0.98
402,126,12.6,523,217,motor,0.98
402,127,12.7,526,217,motor,0.95
402,128,12.8,528,217,motor,0.98
402,129,12.9,530,216,motor,0.99
402,130,13.0,532,216,motor,0.99
402,131,13.1,535,216,motor,0.99
402,132,13.2,537,216,motor,0.98
402,133,13.3,540,216,motor,0.97
402,134,13.4,541,215,motor,0.97
402,135,13.5,543,214,motor,0.95
404,76,7.6,393,392,non_motor,0.65
404,77,7.7,394,391,non_motor,0.68
404,78,7.8,394,391,non_motor,0.64
404,79,7.9,395,391,non_motor,0.61
404,80,8.0,395,390,non_motor,0.6
404,81,8.1,396,388,non_motor,0.65
404,82,8.2,397,387,non_motor,0.63
404,83,8.3,397,387,non_motor,0.67
404,84,8.4,397,387,non_motor,0.59
404,85,8.5,397,387,non_motor,0.61
404,86,8.6,397,387,non_motor,0.55
404,87,8.7,398,388,non_motor,0.43
404,88,8.8,398,388,non_motor,0.45
404,89,8.9,398,388,non_motor,0.46
404,90,9.0,398,388,non_motor,0.47
404,91,9.1,399,388,non_motor,0.47
404,92,9.2,399,389,non_motor,0.54
404,93,9.3,399,389,non_motor,0.48
404,94,9.4,399,389,non_motor,0.55
404,95,9.5,398,389,non_motor,0.64
404,96,9.6,399,389,non_motor,0.6
404,97,9.7,399,388,non_motor,0.65
404,98,9.8,399,388,non_motor,0.58
404,99,9.9,399,388,non_motor,0.56
404,100,10.0,399,387,non_motor,0.52
404,101,10.1,399,387,non_motor,0.46
404,102,10.2,399,387,non_motor,0.46
404,103,10.3,399,387,non_motor,0.48
404,104,10.4,399,387,non_motor,0.45
404,105,10.5,399,387,non_motor,0.45
404,106,10.6,399,387,non_motor,0.5
404,107,10.7,399,387,non_motor,0.51
404,108,10.8,399,387,non_motor,0.58
404,109,10.9,399,387,non_motor,0.52
404,110,11.0,399,387,non_motor,0.62
